GENDER|OWNER AGE|CITY|IDEOLOGY|TENANT|TENANT AGE|TENANT WORK
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Sara Esposito|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Sara Esposito|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Sara Esposito|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Sara Esposito|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Sara Esposito|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Sara Esposito|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Maria Ionescu|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Maria Ionescu|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Maria Ionescu|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Maria Ionescu|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Maria Ionescu|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Maria Ionescu|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Fatima El-Khayari|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Fatima El-Khayari|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Fatima El-Khayari|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Fatima El-Khayari|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Fatima El-Khayari|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Fatima El-Khayari|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Wang Mei|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Wang Mei|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Wang Mei|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Wang Mei|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Wang Mei|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Wang Mei|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Awa Ndiaye|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Awa Ndiaye|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Awa Ndiaye|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Awa Ndiaye|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Awa Ndiaye|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Awa Ndiaye|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Anna Meyer|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Anna Meyer|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Anna Meyer|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Anna Meyer|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Anna Meyer|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR RIGHT|Anna Meyer|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Sara Esposito|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Sara Esposito|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Sara Esposito|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Sara Esposito|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Sara Esposito|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Sara Esposito|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Maria Ionescu|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Maria Ionescu|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Maria Ionescu|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Maria Ionescu|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Maria Ionescu|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Maria Ionescu|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Fatima El-Khayari|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Fatima El-Khayari|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Fatima El-Khayari|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Fatima El-Khayari|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Fatima El-Khayari|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Fatima El-Khayari|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Wang Mei|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Wang Mei|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Wang Mei|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Wang Mei|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Wang Mei|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Wang Mei|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Awa Ndiaye|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Awa Ndiaye|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Awa Ndiaye|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Awa Ndiaye|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Awa Ndiaye|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Awa Ndiaye|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Anna Meyer|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Anna Meyer|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Anna Meyer|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Anna Meyer|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Anna Meyer|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|FAR LEFT|Anna Meyer|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A college student
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A Teacher
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A Caregiver
FEMALE|Over than 60|BOLOGNA;ZONA UNIVERSITARIA|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Sara Esposito|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Sara Esposito|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Sara Esposito|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Sara Esposito|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Sara Esposito|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Sara Esposito|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Maria Ionescu|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Maria Ionescu|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Maria Ionescu|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Maria Ionescu|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Maria Ionescu|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Maria Ionescu|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Fatima El-Khayari|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Fatima El-Khayari|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Fatima El-Khayari|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Fatima El-Khayari|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Fatima El-Khayari|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Fatima El-Khayari|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Wang Mei|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Wang Mei|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Wang Mei|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Wang Mei|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Wang Mei|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Wang Mei|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Awa Ndiaye|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Awa Ndiaye|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Awa Ndiaye|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Awa Ndiaye|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Awa Ndiaye|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Awa Ndiaye|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Anna Meyer|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Anna Meyer|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Anna Meyer|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Anna Meyer|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Anna Meyer|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR RIGHT|Anna Meyer|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Sara Esposito|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Sara Esposito|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Sara Esposito|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Sara Esposito|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Sara Esposito|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Sara Esposito|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Maria Ionescu|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Maria Ionescu|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Maria Ionescu|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Maria Ionescu|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Maria Ionescu|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Maria Ionescu|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Fatima El-Khayari|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Fatima El-Khayari|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Fatima El-Khayari|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Fatima El-Khayari|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Fatima El-Khayari|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Fatima El-Khayari|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Wang Mei|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Wang Mei|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Wang Mei|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Wang Mei|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Wang Mei|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Wang Mei|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Awa Ndiaye|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Awa Ndiaye|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Awa Ndiaye|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Awa Ndiaye|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Awa Ndiaye|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Awa Ndiaye|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Anna Meyer|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Anna Meyer|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Anna Meyer|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Anna Meyer|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Anna Meyer|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|FAR LEFT|Anna Meyer|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A Caregiver
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A college student
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A Teacher
FEMALE|Over than 60|ROMA;PARIOLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A Caregiver
